seconds_elapsed,strength_state,away_on_1,away_on_2,away_on_3,away_on_4,away_on_5,away_on_6,away_on_1_id,away_on_2_id,away_on_3_id,away_on_4_id,away_on_5_id,away_on_6_id,home_on_1,home_on_2,home_on_3,home_on_4,home_on_5,home_on_6,home_on_1_id,home_on_2_id,home_on_3_id,home_on_4_id,home_on_5_id,home_on_6_id,away_goalie,home_goalie,away_goalie_id,home_goalie_id
1198,4v5,ANDREW PEEKE,MICHAEL CALLAHAN,JAKUB LAUKO,JOHN BEECHER,MASON LOHREI,,8479369,8480828,8480880,8481556,8482511,,ALEXANDER WENNBERG,TIMOTHY LILJEGREN,NIKOLAI KOVALENKO,SHAKIR MUKHAMADULLIN,COLLIN GRAF,,8477505,8480043,8481042,8482166,8484911,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
1199,4v5,ANDREW PEEKE,MICHAEL CALLAHAN,JAKUB LAUKO,JOHN BEECHER,MASON LOHREI,,8479369,8480828,8480880,8481556,8482511,,ALEXANDER WENNBERG,TIMOTHY LILJEGREN,NIKOLAI KOVALENKO,SHAKIR MUKHAMADULLIN,COLLIN GRAF,,8477505,8480043,8481042,8482166,8484911,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
1200,0v0,ANDREW PEEKE,MICHAEL CALLAHAN,JAKUB LAUKO,JOHN BEECHER,MASON LOHREI,,8479369,8480828,8480880,8481556,8482511,,ALEXANDER WENNBERG,TIMOTHY LILJEGREN,NIKOLAI KOVALENKO,SHAKIR MUKHAMADULLIN,COLLIN GRAF,,8477505,8480043,8481042,8482166,8484911,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
1200,5v4,NIKITA ZADOROV,PATRICK BROWN,HENRI JOKIHARJU,JOHN BEECHER,MASON LOHREI,,8477507,8477887,8480035,8481556,8482511,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
1201,5v4,NIKITA ZADOROV,PATRICK BROWN,HENRI JOKIHARJU,JOHN BEECHER,MASON LOHREI,,8477507,8477887,8480035,8481556,8482511,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
1202,5v4,NIKITA ZADOROV,PATRICK BROWN,HENRI JOKIHARJU,JOHN BEECHER,MASON LOHREI,,8477507,8477887,8480035,8481556,8482511,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
1203,5v4,NIKITA ZADOROV,PATRICK BROWN,HENRI JOKIHARJU,JOHN BEECHER,MASON LOHREI,,8477507,8477887,8480035,8481556,8482511,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
1204,5v4,NIKITA ZADOROV,PATRICK BROWN,HENRI JOKIHARJU,JOHN BEECHER,MASON LOHREI,,8477507,8477887,8480035,8481556,8482511,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
1205,5v4,NIKITA ZADOROV,PATRICK BROWN,HENRI JOKIHARJU,JOHN BEECHER,MASON LOHREI,,8477507,8477887,8480035,8481556,8482511,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
1206,5v4,NIKITA ZADOROV,PATRICK BROWN,HENRI JOKIHARJU,JOHN BEECHER,MASON LOHREI,,8477507,8477887,8480035,8481556,8482511,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
1207,5v4,NIKITA ZADOROV,PATRICK BROWN,HENRI JOKIHARJU,JOHN BEECHER,MASON LOHREI,,8477507,8477887,8480035,8481556,8482511,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
1208,4v5,NIKITA ZADOROV,MORGAN GEEKIE,HENRI JOKIHARJU,JOHN BEECHER,MASON LOHREI,,8477507,8479987,8480035,8481556,8482511,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
1209,4v5,NIKITA ZADOROV,DAVID PASTRNAK,MORGAN GEEKIE,HENRI JOKIHARJU,MASON LOHREI,,8477507,8477956,8479987,8480035,8482511,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
1210,5v5,NIKITA ZADOROV,DAVID PASTRNAK,PAVEL ZACHA,MORGAN GEEKIE,HENRI JOKIHARJU,,8477507,8477956,8478401,8479987,8480035,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
1211,5v5,NIKITA ZADOROV,DAVID PASTRNAK,PAVEL ZACHA,MORGAN GEEKIE,HENRI JOKIHARJU,,8477507,8477956,8478401,8479987,8480035,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
1212,5v5,NIKITA ZADOROV,DAVID PASTRNAK,PAVEL ZACHA,MORGAN GEEKIE,HENRI JOKIHARJU,,8477507,8477956,8478401,8479987,8480035,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
1213,5v5,NIKITA ZADOROV,DAVID PASTRNAK,PAVEL ZACHA,MORGAN GEEKIE,HENRI JOKIHARJU,,8477507,8477956,8478401,8479987,8480035,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
1214,5v5,NIKITA ZADOROV,DAVID PASTRNAK,PAVEL ZACHA,MORGAN GEEKIE,HENRI JOKIHARJU,,8477507,8477956,8478401,8479987,8480035,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
1215,5v5,NIKITA ZADOROV,DAVID PASTRNAK,PAVEL ZACHA,MORGAN GEEKIE,HENRI JOKIHARJU,,8477507,8477956,8478401,8479987,8480035,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
1216,5v5,NIKITA ZADOROV,DAVID PASTRNAK,PAVEL ZACHA,MORGAN GEEKIE,HENRI JOKIHARJU,,8477507,8477956,8478401,8479987,8480035,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
1217,5v5,NIKITA ZADOROV,DAVID PASTRNAK,PAVEL ZACHA,MORGAN GEEKIE,HENRI JOKIHARJU,,8477507,8477956,8478401,8479987,8480035,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
1218,5v5,NIKITA ZADOROV,DAVID PASTRNAK,PAVEL ZACHA,MORGAN GEEKIE,HENRI JOKIHARJU,,8477507,8477956,8478401,8479987,8480035,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
1219,5v5,NIKITA ZADOROV,DAVID PASTRNAK,PAVEL ZACHA,MORGAN GEEKIE,HENRI JOKIHARJU,,8477507,8477956,8478401,8479987,8480035,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
1220,5v5,NIKITA ZADOROV,DAVID PASTRNAK,PAVEL ZACHA,MORGAN GEEKIE,HENRI JOKIHARJU,,8477507,8477956,8478401,8479987,8480035,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
1221,5v5,NIKITA ZADOROV,DAVID PASTRNAK,PAVEL ZACHA,MORGAN GEEKIE,HENRI JOKIHARJU,,8477507,8477956,8478401,8479987,8480035,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
1222,5v5,NIKITA ZADOROV,DAVID PASTRNAK,PAVEL ZACHA,MORGAN GEEKIE,HENRI JOKIHARJU,,8477507,8477956,8478401,8479987,8480035,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
1223,5v5,NIKITA ZADOROV,DAVID PASTRNAK,PAVEL ZACHA,MORGAN GEEKIE,HENRI JOKIHARJU,,8477507,8477956,8478401,8479987,8480035,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
1224,5v5,NIKITA ZADOROV,DAVID PASTRNAK,PAVEL ZACHA,MORGAN GEEKIE,HENRI JOKIHARJU,,8477507,8477956,8478401,8479987,8480035,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
1225,5v5,NIKITA ZADOROV,DAVID PASTRNAK,PAVEL ZACHA,MORGAN GEEKIE,HENRI JOKIHARJU,,8477507,8477956,8478401,8479987,8480035,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
1226,5v5,NIKITA ZADOROV,DAVID PASTRNAK,PAVEL ZACHA,MORGAN GEEKIE,HENRI JOKIHARJU,,8477507,8477956,8478401,8479987,8480035,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
1227,5v5,NIKITA ZADOROV,DAVID PASTRNAK,PAVEL ZACHA,MORGAN GEEKIE,HENRI JOKIHARJU,,8477507,8477956,8478401,8479987,8480035,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
1228,5v5,NIKITA ZADOROV,DAVID PASTRNAK,PAVEL ZACHA,MORGAN GEEKIE,HENRI JOKIHARJU,,8477507,8477956,8478401,8479987,8480035,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
1229,5v5,NIKITA ZADOROV,DAVID PASTRNAK,PAVEL ZACHA,MORGAN GEEKIE,HENRI JOKIHARJU,,8477507,8477956,8478401,8479987,8480035,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
1230,5v5,NIKITA ZADOROV,DAVID PASTRNAK,PAVEL ZACHA,MORGAN GEEKIE,HENRI JOKIHARJU,,8477507,8477956,8478401,8479987,8480035,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
1231,5v5,NIKITA ZADOROV,DAVID PASTRNAK,PAVEL ZACHA,MORGAN GEEKIE,HENRI JOKIHARJU,,8477507,8477956,8478401,8479987,8480035,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
1232,5v5,NIKITA ZADOROV,DAVID PASTRNAK,PAVEL ZACHA,MORGAN GEEKIE,HENRI JOKIHARJU,,8477507,8477956,8478401,8479987,8480035,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
1233,5v5,NIKITA ZADOROV,DAVID PASTRNAK,PAVEL ZACHA,MORGAN GEEKIE,HENRI JOKIHARJU,,8477507,8477956,8478401,8479987,8480035,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
1234,5v5,NIKITA ZADOROV,DAVID PASTRNAK,PAVEL ZACHA,MORGAN GEEKIE,HENRI JOKIHARJU,,8477507,8477956,8478401,8479987,8480035,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
1235,5v5,NIKITA ZADOROV,DAVID PASTRNAK,PAVEL ZACHA,MORGAN GEEKIE,HENRI JOKIHARJU,,8477507,8477956,8478401,8479987,8480035,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
1236,5v5,NIKITA ZADOROV,DAVID PASTRNAK,PAVEL ZACHA,MORGAN GEEKIE,HENRI JOKIHARJU,,8477507,8477956,8478401,8479987,8480035,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
1237,5v5,NIKITA ZADOROV,DAVID PASTRNAK,PAVEL ZACHA,MORGAN GEEKIE,HENRI JOKIHARJU,,8477507,8477956,8478401,8479987,8480035,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
1238,5v5,NIKITA ZADOROV,DAVID PASTRNAK,PAVEL ZACHA,MORGAN GEEKIE,HENRI JOKIHARJU,,8477507,8477956,8478401,8479987,8480035,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,TIMOTHY LILJEGREN,ZACK OSTAPCHUK,,8476624,8479336,8479523,8480043,8482859,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
1239,5v5,NIKITA ZADOROV,DAVID PASTRNAK,PAVEL ZACHA,MORGAN GEEKIE,HENRI JOKIHARJU,,8477507,8477956,8478401,8479987,8480035,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,MARIO FERRARO,TIMOTHY LILJEGREN,,8476624,8479336,8479523,8479983,8480043,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
1240,5v5,NIKITA ZADOROV,DAVID PASTRNAK,PAVEL ZACHA,MORGAN GEEKIE,HENRI JOKIHARJU,,8477507,8477956,8478401,8479987,8480035,,BARCLAY GOODROW,CARL GRUNDSTROM,LUCAS CARLSSON,MARIO FERRARO,TIMOTHY LILJEGREN,,8476624,8479336,8479523,8479983,8480043,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
1241,5v5,NIKITA ZADOROV,DAVID PASTRNAK,PAVEL ZACHA,MORGAN GEEKIE,HENRI JOKIHARJU,,8477507,8477956,8478401,8479987,8480035,,BARCLAY GOODROW,ALEXANDER WENNBERG,CARL GRUNDSTROM,LUCAS CARLSSON,MARIO FERRARO,,8476624,8477505,8479336,8479523,8479983,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
1242,5v5,NIKITA ZADOROV,DAVID PASTRNAK,PAVEL ZACHA,MORGAN GEEKIE,HENRI JOKIHARJU,,8477507,8477956,8478401,8479987,8480035,,BARCLAY GOODROW,ALEXANDER WENNBERG,CARL GRUNDSTROM,LUCAS CARLSSON,MARIO FERRARO,,8476624,8477505,8479336,8479523,8479983,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
1243,5v5,NIKITA ZADOROV,DAVID PASTRNAK,PAVEL ZACHA,MORGAN GEEKIE,HENRI JOKIHARJU,,8477507,8477956,8478401,8479987,8480035,,TYLER TOFFOLI,ALEXANDER WENNBERG,LUCAS CARLSSON,MARIO FERRARO,COLLIN GRAF,,8475726,8477505,8479523,8479983,8484911,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
1244,5v5,NIKITA ZADOROV,DAVID PASTRNAK,PAVEL ZACHA,MORGAN GEEKIE,HENRI JOKIHARJU,,8477507,8477956,8478401,8479987,8480035,,TYLER TOFFOLI,ALEXANDER WENNBERG,MARIO FERRARO,SHAKIR MUKHAMADULLIN,COLLIN GRAF,,8475726,8477505,8479983,8482166,8484911,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
1245,5v5,NIKITA ZADOROV,DAVID PASTRNAK,PAVEL ZACHA,MORGAN GEEKIE,HENRI JOKIHARJU,,8477507,8477956,8478401,8479987,8480035,,TYLER TOFFOLI,ALEXANDER WENNBERG,MARIO FERRARO,SHAKIR MUKHAMADULLIN,COLLIN GRAF,,8475726,8477505,8479983,8482166,8484911,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
1246,5v5,NIKITA ZADOROV,DAVID PASTRNAK,PAVEL ZACHA,MORGAN GEEKIE,HENRI JOKIHARJU,,8477507,8477956,8478401,8479987,8480035,,TYLER TOFFOLI,ALEXANDER WENNBERG,MARIO FERRARO,SHAKIR MUKHAMADULLIN,COLLIN GRAF,,8475726,8477505,8479983,8482166,8484911,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
1247,5v5,NIKITA ZADOROV,DAVID PASTRNAK,PAVEL ZACHA,MORGAN GEEKIE,HENRI JOKIHARJU,,8477507,8477956,8478401,8479987,8480035,,TYLER TOFFOLI,ALEXANDER WENNBERG,MARIO FERRARO,SHAKIR MUKHAMADULLIN,COLLIN GRAF,,8475726,8477505,8479983,8482166,8484911,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
1248,5v5,NIKITA ZADOROV,DAVID PASTRNAK,PAVEL ZACHA,MORGAN GEEKIE,HENRI JOKIHARJU,,8477507,8477956,8478401,8479987,8480035,,TYLER TOFFOLI,ALEXANDER WENNBERG,MARIO FERRARO,SHAKIR MUKHAMADULLIN,COLLIN GRAF,,8475726,8477505,8479983,8482166,8484911,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
1249,5v5,NIKITA ZADOROV,DAVID PASTRNAK,PAVEL ZACHA,MORGAN GEEKIE,HENRI JOKIHARJU,,8477507,8477956,8478401,8479987,8480035,,TYLER TOFFOLI,ALEXANDER WENNBERG,MARIO FERRARO,SHAKIR MUKHAMADULLIN,COLLIN GRAF,,8475726,8477505,8479983,8482166,8484911,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
1250,5v5,DAVID PASTRNAK,PAVEL ZACHA,ANDREW PEEKE,MORGAN GEEKIE,HENRI JOKIHARJU,,8477956,8478401,8479369,8479987,8480035,,TYLER TOFFOLI,ALEXANDER WENNBERG,MARIO FERRARO,SHAKIR MUKHAMADULLIN,COLLIN GRAF,,8475726,8477505,8479983,8482166,8484911,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
1251,5v5,DAVID PASTRNAK,PAVEL ZACHA,ANDREW PEEKE,MORGAN GEEKIE,MASON LOHREI,,8477956,8478401,8479369,8479987,8482511,,TYLER TOFFOLI,ALEXANDER WENNBERG,MARIO FERRARO,SHAKIR MUKHAMADULLIN,COLLIN GRAF,,8475726,8477505,8479983,8482166,8484911,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
1252,5v5,DAVID PASTRNAK,PAVEL ZACHA,ANDREW PEEKE,MORGAN GEEKIE,MASON LOHREI,,8477956,8478401,8479369,8479987,8482511,,TYLER TOFFOLI,ALEXANDER WENNBERG,MARIO FERRARO,SHAKIR MUKHAMADULLIN,COLLIN GRAF,,8475726,8477505,8479983,8482166,8484911,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
1253,5v5,DAVID PASTRNAK,PAVEL ZACHA,ANDREW PEEKE,MORGAN GEEKIE,MASON LOHREI,,8477956,8478401,8479369,8479987,8482511,,TYLER TOFFOLI,ALEXANDER WENNBERG,MARIO FERRARO,SHAKIR MUKHAMADULLIN,COLLIN GRAF,,8475726,8477505,8479983,8482166,8484911,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
1254,5v5,DAVID PASTRNAK,PAVEL ZACHA,ANDREW PEEKE,MORGAN GEEKIE,MASON LOHREI,,8477956,8478401,8479369,8479987,8482511,,TYLER TOFFOLI,ALEXANDER WENNBERG,MARIO FERRARO,SHAKIR MUKHAMADULLIN,COLLIN GRAF,,8475726,8477505,8479983,8482166,8484911,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
1255,5v5,DAVID PASTRNAK,PAVEL ZACHA,ANDREW PEEKE,MORGAN GEEKIE,MASON LOHREI,,8477956,8478401,8479369,8479987,8482511,,TYLER TOFFOLI,ALEXANDER WENNBERG,MARIO FERRARO,SHAKIR MUKHAMADULLIN,COLLIN GRAF,,8475726,8477505,8479983,8482166,8484911,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
1256,5v5,DAVID PASTRNAK,PAVEL ZACHA,ANDREW PEEKE,MORGAN GEEKIE,MASON LOHREI,,8477956,8478401,8479369,8479987,8482511,,TYLER TOFFOLI,ALEXANDER WENNBERG,MARIO FERRARO,SHAKIR MUKHAMADULLIN,COLLIN GRAF,,8475726,8477505,8479983,8482166,8484911,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
1257,5v5,DAVID PASTRNAK,PAVEL ZACHA,ANDREW PEEKE,MORGAN GEEKIE,MASON LOHREI,,8477956,8478401,8479369,8479987,8482511,,TYLER TOFFOLI,ALEXANDER WENNBERG,MARIO FERRARO,SHAKIR MUKHAMADULLIN,COLLIN GRAF,,8475726,8477505,8479983,8482166,8484911,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
1258,5v5,DAVID PASTRNAK,PAVEL ZACHA,ANDREW PEEKE,MORGAN GEEKIE,MASON LOHREI,,8477956,8478401,8479369,8479987,8482511,,TYLER TOFFOLI,ALEXANDER WENNBERG,MARIO FERRARO,SHAKIR MUKHAMADULLIN,COLLIN GRAF,,8475726,8477505,8479983,8482166,8484911,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
1259,5v5,DAVID PASTRNAK,PAVEL ZACHA,ANDREW PEEKE,MORGAN GEEKIE,MASON LOHREI,,8477956,8478401,8479369,8479987,8482511,,TYLER TOFFOLI,ALEXANDER WENNBERG,MARIO FERRARO,SHAKIR MUKHAMADULLIN,COLLIN GRAF,,8475726,8477505,8479983,8482166,8484911,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
1260,5v5,DAVID PASTRNAK,PAVEL ZACHA,ANDREW PEEKE,MORGAN GEEKIE,MASON LOHREI,,8477956,8478401,8479369,8479987,8482511,,TYLER TOFFOLI,ALEXANDER WENNBERG,MARIO FERRARO,SHAKIR MUKHAMADULLIN,COLLIN GRAF,,8475726,8477505,8479983,8482166,8484911,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
1261,5v5,PAVEL ZACHA,ANDREW PEEKE,VINNI LETTIERI,MORGAN GEEKIE,MASON LOHREI,,8478401,8479369,8479968,8479987,8482511,,TYLER TOFFOLI,ALEXANDER WENNBERG,MARIO FERRARO,SHAKIR MUKHAMADULLIN,COLLIN GRAF,,8475726,8477505,8479983,8482166,8484911,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
